Equipment_Record_ID,Source_UID,Data_Split,ProductType,Humidity,Temperature,Age,Quantity,MTTF
6295,1295,Testing,Pump,93.23,71.01,2,67930,
6296,1296,Testing,Extruder,67.84,67.37,3,48165,
6297,1297,Testing,Gauge Machine,59.45,48.67,4,41922,
6298,1298,Testing,Pump,92.73,53.2,13,41277,
6299,1299,Testing,Gauge Machine,78.12,49.57,15,68086,
6300,1300,Testing,Coil Oven,32.38,63.91,7,25507,
6301,1301,Testing,Gauge Machine,23.64,53.16,13,30486,
6302,1302,Testing,Pump,36.19,77.73,16,65481,
6303,1303,Testing,Gauge Machine,95.18,66.11,15,52672,
6304,1304,Testing,Pressure Cutter,98.98,90.2,12,31262,
6305,1305,Testing,Gauge Machine,54.88,84.51,2,36059,
6306,1306,Testing,Coil Oven,64.61,51.23,2,33481,
6307,1307,Testing,Gauge Machine,72.47,58.93,15,67394,
6308,1308,Testing,Coil Oven,18.81,69.27,6,25557,
6309,1309,Testing,Pressure Cutter,28.97,61.21,14,70708,
6310,1310,Testing,Extruder,74.12,56.22,3,62969,
6311,1311,Testing,Pressure Cutter,84.63,37.1,12,41633,
6312,1312,Testing,Coil Oven,24.19,44.51,12,41243,
6313,1313,Testing,Pump,93.1,69.44,13,59450,
6314,1314,Testing,Gauge Machine,89.36,72.55,2,31624,
6315,1315,Testing,Pressure Cutter,32.57,46.12,12,29037,
6316,1316,Testing,Pressure Cutter,32.22,81.76,15,37664,
6317,1317,Testing,Pressure Cutter,27.32,85.73,14,79112,
6318,1318,Testing,Coil Oven,55.04,86.28,4,60760,
6319,1319,Testing,Pressure Cutter,77.45,70.18,11,42608,
6320,1320,Testing,Coil Oven,71.73,80.4,16,43102,
6321,1321,Testing,Extruder,66.18,68.97,9,53621,
6322,1322,Testing,Coil Oven,98.5,38.23,15,45090,
6323,1323,Testing,Pump,73.85,93.97,4,52213,
6324,1324,Testing,Gauge Machine,93.17,81.93,14,71170,
6325,1325,Testing,Gauge Machine,93.14,66.34,5,76167,
6326,1326,Testing,Coil Oven,37.08,54.86,9,23769,
6327,1327,Testing,Extruder,20.44,64.52,4,62558,
6328,1328,Testing,Pump,95.39,45.57,15,28425,
6329,1329,Testing,Pressure Cutter,41.46,45.71,16,71557,
6330,1330,Testing,Extruder,84.1,63.07,8,23708,
6331,1331,Testing,Coil Oven,36.21,91.72,17,44605,
6332,1332,Testing,Pump,86.58,63.9,14,79926,
6333,1333,Testing,Coil Oven,64.19,80.38,1,55604,
6334,1334,Testing,Gauge Machine,93.68,78.52,16,58311,
6335,1335,Testing,Extruder,18.03,86.31,14,44150,
6336,1336,Testing,Extruder,17.88,86.17,4,27748,
6337,1337,Testing,Coil Oven,19.46,59.58,1,64413,
6338,1338,Testing,Extruder,58.13,67.92,13,58421,
6339,1339,Testing,Pump,72.05,54.4,8,47304,
6340,1340,Testing,Coil Oven,33.0,42.25,6,36632,
6341,1341,Testing,Extruder,85.69,88.09,12,60793,
6342,1342,Testing,Pump,69.87,92.36,8,45405,
6343,1343,Testing,Coil Oven,32.12,84.05,4,48473,
6344,1344,Testing,Coil Oven,15.51,73.24,10,77631,
6345,1345,Testing,Coil Oven,21.88,77.79,8,46986,
6346,1346,Testing,Gauge Machine,39.33,40.91,8,27961,
6347,1347,Testing,Coil Oven,17.46,51.44,4,79921,
6348,1348,Testing,Pressure Cutter,13.25,72.24,6,53317,
6349,1349,Testing,Gauge Machine,27.67,70.47,7,25555,
6350,1350,Testing,Pump,34.98,45.11,2,50287,
6351,1351,Testing,Coil Oven,15.58,92.99,8,48134,
6352,1352,Testing,Pressure Cutter,10.03,43.3,8,78065,
6353,1353,Testing,Pressure Cutter,44.5,84.59,5,41631,
6354,1354,Testing,Gauge Machine,93.77,48.57,7,46377,
6355,1355,Testing,Gauge Machine,75.74,93.41,1,63975,
6356,1356,Testing,Extruder,91.41,55.3,6,29218,
6357,1357,Testing,Extruder,32.48,60.46,12,50727,
6358,1358,Testing,Pressure Cutter,62.24,93.89,13,53893,
6359,1359,Testing,Extruder,15.13,39.68,4,69190,
6360,1360,Testing,Pump,99.61,48.56,14,53882,
6361,1361,Testing,Extruder,54.46,94.11,13,32325,
6362,1362,Testing,Pump,38.44,84.46,13,23665,
6363,1363,Testing,Pressure Cutter,76.38,53.96,5,44287,
6364,1364,Testing,Pump,40.34,36.79,16,74663,
6365,1365,Testing,Pump,21.37,37.79,11,52701,
6366,1366,Testing,Pump,80.17,51.9,2,30897,
6367,1367,Testing,Extruder,97.96,69.49,17,74177,
6368,1368,Testing,Pump,51.36,73.0,7,47009,
6369,1369,Testing,Pressure Cutter,9.61,69.82,4,53458,
6370,1370,Testing,Coil Oven,68.49,79.42,15,36028,
6371,1371,Testing,Coil Oven,49.94,37.08,15,49361,
6372,1372,Testing,Gauge Machine,6.2,47.82,14,63979,
6373,1373,Testing,Pressure Cutter,79.04,83.07,9,76242,
6374,1374,Testing,Extruder,39.73,82.24,17,72488,
6375,1375,Testing,Coil Oven,75.99,52.34,6,56020,
6376,1376,Testing,Extruder,67.37,70.75,17,74957,
6377,1377,Testing,Extruder,65.34,51.86,11,78393,
6378,1378,Testing,Pressure Cutter,35.14,77.08,5,67714,
6379,1379,Testing,Pressure Cutter,87.27,74.4,10,31634,
6380,1380,Testing,Pump,97.43,91.37,5,57898,
6381,1381,Testing,Pump,97.21,86.97,6,35883,
6382,1382,Testing,Coil Oven,96.08,88.15,15,39648,
6383,1383,Testing,Coil Oven,61.97,76.74,3,35846,
6384,1384,Testing,Gauge Machine,53.66,82.86,9,57969,
6385,1385,Testing,Coil Oven,90.12,85.16,15,31390,
6386,1386,Testing,Gauge Machine,11.37,57.41,10,75385,
6387,1387,Testing,Pump,91.93,44.79,2,47130,
6388,1388,Testing,Pump,21.13,67.23,11,55923,
6389,1389,Testing,Coil Oven,88.75,47.75,2,34324,
6390,1390,Testing,Coil Oven,45.91,79.74,2,45271,
6391,1391,Testing,Coil Oven,77.1,90.58,3,61523,
6392,1392,Testing,Pressure Cutter,98.13,75.37,16,32515,
6393,1393,Testing,Coil Oven,86.73,70.37,9,42643,
6394,1394,Testing,Pressure Cutter,76.3,57.36,2,60838,
6395,1395,Testing,Pump,81.88,39.64,9,59349,
6396,1396,Testing,Extruder,38.29,39.52,2,53490,
6397,1397,Testing,Coil Oven,57.63,91.64,2,74999,
6398,1398,Testing,Extruder,37.43,83.5,4,50507,
6399,1399,Testing,Pressure Cutter,96.42,45.54,9,75870,
6400,1400,Testing,Coil Oven,54.6,79.17,15,40780,
6401,1401,Testing,Pump,32.42,70.39,7,53911,
6402,1402,Testing,Coil Oven,88.17,63.95,5,41439,
6403,1403,Testing,Extruder,51.12,78.01,15,49453,
6404,1404,Testing,Extruder,68.12,84.43,10,44089,
6405,1405,Testing,Coil Oven,66.03,44.64,8,60761,
6406,1406,Testing,Coil Oven,73.17,66.56,13,23630,
6407,1407,Testing,Pump,83.4,63.64,9,64223,
6408,1408,Testing,Coil Oven,32.08,73.84,12,49227,
6409,1409,Testing,Extruder,26.4,86.66,4,50925,
6410,1410,Testing,Pump,50.68,58.95,17,78751,
6411,1411,Testing,Extruder,55.35,37.25,1,34567,
6412,1412,Testing,Pressure Cutter,81.11,46.04,3,59397,
6413,1413,Testing,Extruder,35.46,52.84,8,42042,
6414,1414,Testing,Extruder,9.32,53.3,3,53071,
6415,1415,Testing,Pressure Cutter,16.23,60.21,6,28021,
6416,1416,Testing,Pressure Cutter,23.88,47.43,8,61059,
6417,1417,Testing,Pump,52.62,63.84,7,46941,
6418,1418,Testing,Extruder,92.8,50.28,4,54617,
6419,1419,Testing,Extruder,32.14,54.62,11,74142,
6420,1420,Testing,Coil Oven,37.54,94.67,6,42470,
6421,1421,Testing,Coil Oven,73.82,72.27,3,34001,
6422,1422,Testing,Extruder,91.62,94.91,15,74739,
6423,1423,Testing,Pump,54.66,71.67,15,57405,
6424,1424,Testing,Pump,49.74,64.29,10,45130,
6425,1425,Testing,Gauge Machine,15.31,53.2,3,67579,
6426,1426,Testing,Pressure Cutter,24.47,38.66,1,52824,
6427,1427,Testing,Pump,59.91,59.86,7,61842,
6428,1428,Testing,Coil Oven,56.59,78.01,3,42327,
6429,1429,Testing,Coil Oven,44.8,87.47,11,23727,
6430,1430,Testing,Gauge Machine,70.27,75.58,4,39798,
6431,1431,Testing,Pump,44.26,89.9,3,40253,
6432,1432,Testing,Extruder,50.63,36.61,15,25219,
6433,1433,Testing,Extruder,19.23,35.35,3,60231,
6434,1434,Testing,Coil Oven,57.51,60.92,16,27760,
6435,1435,Testing,Pump,44.55,79.28,14,61167,
6436,1436,Testing,Gauge Machine,60.44,94.66,11,31448,
6437,1437,Testing,Extruder,41.0,68.64,4,32914,
6438,1438,Testing,Gauge Machine,82.8,73.0,9,39955,
6439,1439,Testing,Extruder,66.66,76.71,10,59861,
6440,1440,Testing,Pressure Cutter,51.96,49.21,15,78609,
6441,1441,Testing,Pump,68.09,68.36,14,42961,
6442,1442,Testing,Gauge Machine,87.1,66.56,6,47637,
6443,1443,Testing,Pump,53.59,55.33,6,58132,
6444,1444,Testing,Gauge Machine,46.88,76.77,8,53888,
6445,1445,Testing,Pump,88.56,72.57,15,79849,
6446,1446,Testing,Extruder,17.68,43.88,17,66244,
6447,1447,Testing,Pump,67.8,87.93,7,38142,
6448,1448,Testing,Pressure Cutter,20.68,71.49,9,79527,
6449,1449,Testing,Coil Oven,10.58,52.42,9,30454,
6450,1450,Testing,Extruder,48.36,36.94,13,75973,
6451,1451,Testing,Pump,5.64,46.2,1,68799,
6452,1452,Testing,Coil Oven,54.74,79.53,7,32365,
6453,1453,Testing,Extruder,50.34,65.27,2,39250,
6454,1454,Testing,Gauge Machine,25.52,71.07,7,46423,
6455,1455,Testing,Coil Oven,26.66,46.81,16,39890,
6456,1456,Testing,Gauge Machine,57.21,61.13,11,44321,
6457,1457,Testing,Extruder,93.68,80.55,7,63921,
6458,1458,Testing,Coil Oven,43.48,73.1,6,26970,
6459,1459,Testing,Gauge Machine,10.35,68.51,5,69843,
6460,1460,Testing,Pressure Cutter,19.06,89.91,10,25612,
6461,1461,Testing,Pressure Cutter,26.12,86.05,4,53604,
6462,1462,Testing,Coil Oven,41.2,71.29,1,60475,
6463,1463,Testing,Extruder,79.78,42.1,13,41145,
6464,1464,Testing,Pressure Cutter,77.03,91.06,13,33379,
6465,1465,Testing,Coil Oven,92.94,37.49,1,45428,
6466,1466,Testing,Extruder,94.4,37.02,10,67207,
6467,1467,Testing,Pressure Cutter,98.13,47.16,14,52957,
6468,1468,Testing,Pump,89.9,76.97,4,49675,
6469,1469,Testing,Pump,90.42,55.59,2,28846,
6470,1470,Testing,Pressure Cutter,29.09,41.29,12,40806,
6471,1471,Testing,Gauge Machine,36.21,82.04,9,47387,
6472,1472,Testing,Extruder,55.21,63.35,4,74137,
6473,1473,Testing,Coil Oven,71.45,64.23,8,28375,
6474,1474,Testing,Extruder,95.65,93.57,17,28344,
6475,1475,Testing,Pump,62.66,68.76,3,36068,
6476,1476,Testing,Gauge Machine,88.39,41.84,13,72111,
6477,1477,Testing,Pump,13.68,84.27,8,71365,
6478,1478,Testing,Coil Oven,13.99,68.41,9,65527,
6479,1479,Testing,Gauge Machine,53.08,51.28,2,50760,
6480,1480,Testing,Gauge Machine,21.91,83.42,14,51295,
6481,1481,Testing,Gauge Machine,32.56,79.47,11,77631,
6482,1482,Testing,Gauge Machine,46.22,69.5,8,74484,
6483,1483,Testing,Extruder,78.61,39.82,4,35979,
6484,1484,Testing,Extruder,99.0,38.65,12,28534,
6485,1485,Testing,Extruder,47.59,89.55,4,65303,
6486,1486,Testing,Pressure Cutter,96.71,48.36,17,61914,
6487,1487,Testing,Coil Oven,91.6,49.46,15,30992,
6488,1488,Testing,Pressure Cutter,57.6,94.77,8,59238,
6489,1489,Testing,Gauge Machine,35.7,36.22,9,71661,
6490,1490,Testing,Pressure Cutter,98.79,50.1,13,40500,
6491,1491,Testing,Gauge Machine,88.75,91.05,11,39660,
6492,1492,Testing,Coil Oven,70.73,63.0,5,66632,
6493,1493,Testing,Extruder,35.17,78.79,15,44028,
6494,1494,Testing,Gauge Machine,17.65,65.58,5,42417,
6495,1495,Testing,Pump,74.51,63.14,13,36877,
6496,1496,Testing,Coil Oven,96.85,51.26,7,23437,
6497,1497,Testing,Pump,74.63,62.42,13,35076,
6498,1498,Testing,Coil Oven,80.71,47.63,13,38603,
6499,1499,Testing,Pressure Cutter,57.09,37.82,6,31811,
6500,1500,Testing,Coil Oven,91.81,66.18,2,58956,
6501,1501,Testing,Extruder,6.49,61.36,9,27682,
6502,1502,Testing,Gauge Machine,5.63,60.43,10,70799,
6503,1503,Testing,Coil Oven,5.86,73.2,12,55437,
6504,1504,Testing,Pump,43.01,69.36,14,67186,
6505,1505,Testing,Gauge Machine,89.11,58.02,10,58364,
6506,1506,Testing,Extruder,39.46,45.22,8,53054,
6507,1507,Testing,Pressure Cutter,82.72,89.44,1,62156,
6508,1508,Testing,Extruder,35.62,94.32,2,51867,
6509,1509,Testing,Extruder,28.87,70.85,4,68475,
6510,1510,Testing,Coil Oven,34.59,36.03,2,71717,
6511,1511,Testing,Pressure Cutter,44.5,60.01,11,66949,
6512,1512,Testing,Coil Oven,58.2,91.59,7,28466,
6513,1513,Testing,Pump,40.97,87.69,15,53417,
6514,1514,Testing,Gauge Machine,80.82,72.26,9,77902,
6515,1515,Testing,Gauge Machine,98.34,82.64,3,33660,
6516,1516,Testing,Pressure Cutter,72.14,49.59,2,42360,
6517,1517,Testing,Pressure Cutter,58.81,87.26,8,60548,
6518,1518,Testing,Coil Oven,15.61,55.21,16,49069,
6519,1519,Testing,Gauge Machine,94.29,53.19,4,47481,
6520,1520,Testing,Gauge Machine,13.32,38.61,14,54655,
6521,1521,Testing,Pressure Cutter,9.83,83.83,1,33330,
6522,1522,Testing,Pump,43.0,80.99,8,51266,
6523,1523,Testing,Coil Oven,10.19,85.44,12,63746,
6524,1524,Testing,Pump,79.95,77.73,3,78865,
6525,1525,Testing,Pump,87.79,69.98,3,49656,
6526,1526,Testing,Gauge Machine,75.97,59.55,15,73859,
6527,1527,Testing,Gauge Machine,64.84,69.47,4,34927,
6528,1528,Testing,Pressure Cutter,62.13,50.88,15,49413,
6529,1529,Testing,Extruder,32.6,69.3,3,75625,
6530,1530,Testing,Pump,94.41,54.9,3,74684,
6531,1531,Testing,Gauge Machine,71.66,43.76,11,79727,
6532,1532,Testing,Gauge Machine,63.27,57.54,2,57617,
6533,1533,Testing,Gauge Machine,61.71,76.04,4,26738,
6534,1534,Testing,Coil Oven,43.63,43.0,11,28267,
6535,1535,Testing,Coil Oven,26.3,35.43,12,74253,
6536,1536,Testing,Gauge Machine,51.42,77.82,11,44543,
6537,1537,Testing,Pressure Cutter,70.91,69.39,14,76784,
6538,1538,Testing,Extruder,59.02,74.06,10,42065,
6539,1539,Testing,Extruder,51.46,48.62,1,68217,
6540,1540,Testing,Coil Oven,77.01,49.58,16,39127,
6541,1541,Testing,Coil Oven,56.43,61.72,10,55384,
6542,1542,Testing,Pump,81.49,91.86,7,23783,
6543,1543,Testing,Pressure Cutter,55.65,75.78,2,47349,
6544,1544,Testing,Gauge Machine,37.24,40.09,3,36910,
6545,1545,Testing,Gauge Machine,20.89,39.48,7,54225,
6546,1546,Testing,Pressure Cutter,20.21,84.08,14,26659,
6547,1547,Testing,Pressure Cutter,55.61,40.67,4,67738,
6548,1548,Testing,Pump,22.58,62.88,5,63880,
6549,1549,Testing,Coil Oven,81.67,86.76,16,56793,
6550,1550,Testing,Pump,95.03,64.81,9,53165,
6551,1551,Testing,Gauge Machine,92.22,45.01,17,51761,
6552,1552,Testing,Pressure Cutter,49.25,76.36,10,62833,
6553,1553,Testing,Coil Oven,51.58,72.49,11,24436,
6554,1554,Testing,Pump,96.61,40.73,6,63330,
6555,1555,Testing,Extruder,15.51,79.94,15,68244,
6556,1556,Testing,Coil Oven,6.31,42.31,10,72943,
6557,1557,Testing,Gauge Machine,67.27,64.86,5,61163,
6558,1558,Testing,Coil Oven,23.75,45.66,7,66017,
6559,1559,Testing,Extruder,42.8,55.73,2,47534,
6560,1560,Testing,Pump,29.83,86.63,7,28258,
6561,1561,Testing,Gauge Machine,52.03,72.02,3,42827,
6562,1562,Testing,Pressure Cutter,49.55,81.19,2,77498,
6563,1563,Testing,Pressure Cutter,88.26,38.63,9,57372,
6564,1564,Testing,Pressure Cutter,49.57,63.89,14,66084,
6565,1565,Testing,Gauge Machine,59.45,77.84,7,35975,
6566,1566,Testing,Gauge Machine,68.08,64.55,15,23639,
6567,1567,Testing,Coil Oven,80.96,61.07,7,44332,
6568,1568,Testing,Extruder,35.3,41.38,4,48984,
6569,1569,Testing,Pressure Cutter,30.57,46.42,9,65389,
6570,1570,Testing,Pump,95.68,76.14,7,73410,
6571,1571,Testing,Extruder,69.87,53.92,16,52948,
6572,1572,Testing,Extruder,35.69,59.57,10,29434,
6573,1573,Testing,Coil Oven,33.42,71.29,12,39572,
6574,1574,Testing,Pump,21.99,83.74,3,54871,
6575,1575,Testing,Pressure Cutter,19.52,54.21,16,55290,
6576,1576,Testing,Gauge Machine,77.65,37.19,6,33536,
6577,1577,Testing,Extruder,61.66,94.5,5,66697,
6578,1578,Testing,Pressure Cutter,77.86,71.57,16,72852,
6579,1579,Testing,Coil Oven,11.94,54.23,12,34932,
6580,1580,Testing,Gauge Machine,66.16,53.64,16,37376,
6581,1581,Testing,Pump,36.54,86.82,10,27966,
6582,1582,Testing,Extruder,46.28,62.2,8,35107,
6583,1583,Testing,Gauge Machine,83.1,45.79,3,66854,
6584,1584,Testing,Coil Oven,84.83,67.65,14,43750,
6585,1585,Testing,Extruder,35.82,68.66,12,47638,
6586,1586,Testing,Pressure Cutter,84.68,75.28,14,49074,
6587,1587,Testing,Extruder,28.08,73.23,8,65601,
6588,1588,Testing,Coil Oven,78.87,42.84,14,54188,
6589,1589,Testing,Extruder,80.52,49.4,1,65534,
6590,1590,Testing,Pump,73.96,81.8,14,32038,
6591,1591,Testing,Coil Oven,72.15,86.87,4,50548,
6592,1592,Testing,Gauge Machine,96.97,38.78,5,70146,
6593,1593,Testing,Pressure Cutter,36.34,40.74,4,25685,
6594,1594,Testing,Extruder,81.08,89.01,16,77248,
6595,1595,Testing,Extruder,55.79,70.83,12,31472,
6596,1596,Testing,Extruder,75.47,58.38,8,47318,
6597,1597,Testing,Pressure Cutter,63.94,85.05,7,76177,
6598,1598,Testing,Pressure Cutter,84.32,78.5,15,59131,
6599,1599,Testing,Gauge Machine,69.82,82.6,2,79030,
6600,1600,Testing,Pressure Cutter,57.38,88.94,8,27194,
6601,1601,Testing,Extruder,85.73,79.43,13,55675,
6602,1602,Testing,Pressure Cutter,27.97,71.26,6,63077,
6603,1603,Testing,Gauge Machine,27.12,77.2,4,51415,
6604,1604,Testing,Pressure Cutter,27.32,55.09,1,57046,
6605,1605,Testing,Coil Oven,73.66,39.84,3,51958,
6606,1606,Testing,Coil Oven,80.93,58.34,12,46844,
6607,1607,Testing,Pump,69.1,42.27,2,56067,
6608,1608,Testing,Pressure Cutter,58.77,47.88,15,41041,
6609,1609,Testing,Pressure Cutter,89.86,75.96,12,23266,
6610,1610,Testing,Pump,55.0,87.87,14,46660,
6611,1611,Testing,Gauge Machine,69.88,58.03,13,44121,
6612,1612,Testing,Extruder,64.61,83.44,15,67973,
6613,1613,Testing,Pressure Cutter,88.34,79.87,11,55092,
6614,1614,Testing,Pump,46.0,50.47,15,27269,
6615,1615,Testing,Gauge Machine,17.75,35.56,9,28014,
6616,1616,Testing,Coil Oven,8.07,60.21,9,70626,
6617,1617,Testing,Pump,22.94,59.42,7,26899,
6618,1618,Testing,Coil Oven,10.11,55.16,7,43483,
6619,1619,Testing,Gauge Machine,89.83,78.69,5,56481,
6620,1620,Testing,Pump,58.37,66.71,2,72048,
6621,1621,Testing,Pressure Cutter,68.63,88.24,15,34337,
6622,1622,Testing,Coil Oven,76.6,65.63,3,53813,
6623,1623,Testing,Gauge Machine,67.02,75.23,15,70542,
6624,1624,Testing,Extruder,8.88,43.48,12,63715,
6625,1625,Testing,Pump,35.66,93.75,13,26526,
6626,1626,Testing,Pressure Cutter,41.03,63.87,2,59181,
6627,1627,Testing,Pressure Cutter,50.0,75.02,7,30443,
6628,1628,Testing,Pressure Cutter,71.64,50.68,7,32974,
6629,1629,Testing,Extruder,34.41,65.16,7,24825,
6630,1630,Testing,Gauge Machine,53.95,53.64,7,40441,
6631,1631,Testing,Pressure Cutter,65.94,76.36,5,78280,
6632,1632,Testing,Extruder,52.57,85.58,10,26276,
6633,1633,Testing,Pump,81.26,80.42,14,58733,
6634,1634,Testing,Extruder,47.27,70.83,6,62358,
6635,1635,Testing,Coil Oven,37.05,85.17,4,42640,
6636,1636,Testing,Extruder,93.26,44.76,4,71504,
6637,1637,Testing,Coil Oven,95.24,70.07,6,67399,
6638,1638,Testing,Pump,51.77,50.61,2,48399,
6639,1639,Testing,Extruder,46.74,50.12,12,27838,
6640,1640,Testing,Coil Oven,50.95,64.15,9,75487,
6641,1641,Testing,Pump,56.29,52.15,7,72838,
6642,1642,Testing,Gauge Machine,46.51,41.73,11,33812,
6643,1643,Testing,Coil Oven,82.65,68.53,13,43249,
6644,1644,Testing,Coil Oven,56.0,46.36,9,46193,
6645,1645,Testing,Pressure Cutter,76.73,45.98,3,32935,
6646,1646,Testing,Extruder,39.14,82.07,16,48550,
6647,1647,Testing,Pump,91.12,88.58,3,76127,
6648,1648,Testing,Pump,57.98,76.65,7,67634,
6649,1649,Testing,Coil Oven,85.03,85.02,5,37633,
6650,1650,Testing,Extruder,32.93,39.25,14,63544,
6651,1651,Testing,Pump,61.19,88.14,13,25628,
6652,1652,Testing,Extruder,34.99,39.76,5,41253,
6653,1653,Testing,Pump,41.95,89.45,7,40025,
6654,1654,Testing,Extruder,62.85,48.2,12,31354,
6655,1655,Testing,Pump,45.26,45.22,14,48600,
6656,1656,Testing,Gauge Machine,14.01,56.59,10,56103,
6657,1657,Testing,Pump,46.57,66.39,9,50409,
6658,1658,Testing,Coil Oven,72.83,54.3,13,74583,
6659,1659,Testing,Pressure Cutter,47.32,84.49,14,28624,
6660,1660,Testing,Pressure Cutter,66.24,63.33,15,78057,
6661,1661,Testing,Gauge Machine,50.95,63.21,16,62210,
6662,1662,Testing,Gauge Machine,83.41,57.7,4,36721,
6663,1663,Testing,Pump,25.8,49.32,5,32747,
6664,1664,Testing,Coil Oven,20.11,84.2,2,59993,
6665,1665,Testing,Coil Oven,95.14,43.25,3,67988,
6666,1666,Testing,Coil Oven,36.77,79.48,11,76530,
6667,1667,Testing,Gauge Machine,14.58,88.16,15,62219,
6668,1668,Testing,Gauge Machine,20.99,39.94,9,49380,
6669,1669,Testing,Gauge Machine,29.33,41.0,8,26196,
6670,1670,Testing,Pump,90.17,52.93,4,77375,
6671,1671,Testing,Coil Oven,48.81,73.96,12,47450,
6672,1672,Testing,Extruder,29.57,69.53,3,66957,
6673,1673,Testing,Pump,62.11,65.95,11,23669,
6674,1674,Testing,Pump,83.46,94.72,4,28773,
6675,1675,Testing,Extruder,10.92,94.04,12,74878,
6676,1676,Testing,Pressure Cutter,32.4,63.51,10,41305,
6677,1677,Testing,Coil Oven,62.59,51.56,8,49472,
6678,1678,Testing,Pressure Cutter,56.83,93.23,15,74001,
6679,1679,Testing,Pressure Cutter,85.0,80.3,15,44974,
6680,1680,Testing,Coil Oven,55.29,54.04,7,71343,
6681,1681,Testing,Gauge Machine,73.71,69.19,3,38765,
6682,1682,Testing,Pressure Cutter,52.97,82.42,9,56324,
6683,1683,Testing,Coil Oven,95.14,41.69,11,39051,
6684,1684,Testing,Gauge Machine,77.59,91.76,10,49860,
6685,1685,Testing,Pump,86.95,38.1,7,66621,
6686,1686,Testing,Coil Oven,37.24,41.8,5,64241,
6687,1687,Testing,Pressure Cutter,85.31,76.72,9,74063,
6688,1688,Testing,Extruder,78.63,59.99,9,31186,
6689,1689,Testing,Coil Oven,23.39,39.0,13,77457,
6690,1690,Testing,Gauge Machine,43.32,75.35,11,74843,
6691,1691,Testing,Pump,82.27,68.51,12,29068,
6692,1692,Testing,Pressure Cutter,76.93,38.49,7,66267,
6693,1693,Testing,Gauge Machine,60.41,77.97,6,35060,
6694,1694,Testing,Gauge Machine,46.58,55.7,7,63353,
6695,1695,Testing,Pressure Cutter,38.25,48.53,2,26552,
6696,1696,Testing,Pressure Cutter,11.15,49.63,9,71333,
6697,1697,Testing,Extruder,69.9,86.62,15,63992,
6698,1698,Testing,Pressure Cutter,5.45,45.77,3,66793,
6699,1699,Testing,Pump,39.81,79.55,15,53865,
6700,1700,Testing,Pressure Cutter,99.55,48.04,5,69768,
6701,1701,Testing,Pressure Cutter,63.82,78.48,13,30240,
6702,1702,Testing,Coil Oven,50.43,88.36,7,27667,
6703,1703,Testing,Pressure Cutter,29.8,39.27,15,42872,
6704,1704,Testing,Pressure Cutter,89.28,90.21,7,28238,
6705,1705,Testing,Extruder,47.1,61.32,11,72714,
6706,1706,Testing,Gauge Machine,90.72,79.82,12,29132,
6707,1707,Testing,Pump,53.23,49.83,12,53854,
6708,1708,Testing,Pressure Cutter,77.71,76.54,6,63527,
6709,1709,Testing,Gauge Machine,22.49,73.92,7,78851,
6710,1710,Testing,Coil Oven,52.37,37.54,12,35611,
6711,1711,Testing,Gauge Machine,94.78,84.09,2,73866,
6712,1712,Testing,Pump,52.89,57.84,6,25332,
6713,1713,Testing,Gauge Machine,36.5,41.24,13,64399,
6714,1714,Testing,Extruder,8.22,71.6,4,58732,
6715,1715,Testing,Pressure Cutter,77.67,65.72,15,58493,
6716,1716,Testing,Extruder,94.21,46.86,6,63272,
6717,1717,Testing,Pressure Cutter,31.08,60.3,12,58708,
6718,1718,Testing,Gauge Machine,71.11,37.67,14,25866,
6719,1719,Testing,Pressure Cutter,97.4,94.94,7,38585,
6720,1720,Testing,Pressure Cutter,89.03,86.87,15,68329,
6721,1721,Testing,Coil Oven,26.1,57.18,10,28539,
6722,1722,Testing,Gauge Machine,88.49,84.8,4,41428,
6723,1723,Testing,Pressure Cutter,85.32,38.59,14,75199,
6724,1724,Testing,Coil Oven,26.79,58.53,14,70815,
6725,1725,Testing,Coil Oven,7.1,72.26,4,23199,
6726,1726,Testing,Pump,74.39,49.88,16,69943,
6727,1727,Testing,Pump,20.02,89.26,3,43618,
6728,1728,Testing,Pump,67.33,49.74,14,42204,
6729,1729,Testing,Pressure Cutter,22.93,75.64,8,28850,
6730,1730,Testing,Extruder,12.03,39.01,17,56959,
6731,1731,Testing,Pump,21.93,62.48,7,41272,
6732,1732,Testing,Pump,13.86,69.05,15,40910,
6733,1733,Testing,Coil Oven,40.22,89.39,14,27013,
6734,1734,Testing,Pressure Cutter,79.53,76.49,10,25374,
6735,1735,Testing,Gauge Machine,35.07,83.88,11,48900,
6736,1736,Testing,Pressure Cutter,20.96,51.46,15,26720,
6737,1737,Testing,Coil Oven,23.36,80.83,4,54104,
6738,1738,Testing,Gauge Machine,76.99,93.71,7,62690,
