Project_ID,Project_Type,Location,Start_Date,End_Date,Planned_Cost,Actual_Cost,Cost_Overrun,Planned_Duration,Actual_Duration,Schedule_Deviation,Vibration_Level,Crack_Width,Load_Bearing_Capacity,Temperature,Humidity,Weather_Condition,Air_Quality_Index,Energy_Consumption,Material_Usage,Labor_Hours,Equipment_Utilization,Accident_Count,Safety_Risk_Score,Image_Analysis_Score,Anomaly_Detected,Completion_Percentage,Risk_Level
PJT_622,Road,New York,2021-09-13,2022-06-27,16913266,17077369.8,164103.8,245,287,42,1.87,4.95,184.4,-4.5,57.25,Sunny,217,38218.64,998.47,5869,55.81,3,9.46,66.23,0,55.28,High
PJT_623,Tunnel,Los Angeles,2021-09-14,2023-04-23,35230728,49161893.96,13931165.96,549,586,37,1.47,0.2,440.12,34.28,53.45,Cloudy,298,27055.37,263.34,9128,94.14,8,6.86,55.46,1,44.59,High
PJT_624,Tunnel,New York,2021-09-15,2023-02-19,1379039,1477536.23,98497.23,354,522,168,1.2,3.27,386.03,10.34,35.64,Cloudy,262,6298.61,208.34,1877,57.06,9,4.72,70.85,0,22.26,Medium
PJT_625,Road,New York,2021-09-16,2023-10-12,35083146,51090682.8,16007536.8,767,756,-11,1.33,2.21,435.99,25.67,69.39,Snowy,208,7888.8,229.22,5795,79.24,5,6.11,88.21,0,42.11,High
PJT_626,Road,New York,2021-09-17,2024-01-06,8035655,11908486.46,3872831.46,674,841,167,0.16,4.74,272.74,29.9,33.36,Stormy,293,29206.54,694.92,8791,72.09,9,5.89,69.75,0,90.01,High
PJT_627,Tunnel,Seattle,2021-09-18,2022-07-28,9368352,11642578.3,2274226.3,293,313,20,1.27,1.23,108.92,1.53,58.7,Snowy,225,37345.51,695.3,3523,75.78,5,6.26,82.51,1,77.74,High
PJT_628,Road,New York,2021-09-19,2022-07-26,43495479,42877872.5,-617606.5,290,310,20,1.07,2.66,363.3,38.66,37.73,Rainy,149,14689.87,863.13,7270,64.95,4,2.32,87.93,0,34.98,Low
PJT_629,Tunnel,Seattle,2021-09-20,2023-08-27,21919751,24653778.44,2734027.44,618,706,88,1.14,2.41,142.73,23.89,86.89,Rainy,110,37485.93,776.64,9583,58.0,5,7.29,66.14,0,43.11,High
PJT_630,Tunnel,Houston,2021-09-21,2025-05-23,18050668,24885361.34,6834693.34,894,1340,446,0.78,3.51,248.55,13.58,22.0,Cloudy,161,41479.96,504.72,7623,42.91,0,2.31,89.88,1,65.48,Medium
PJT_631,Dam,Los Angeles,2021-09-22,2022-07-23,32698133,36636114.25,3937981.25,326,304,-22,0.25,0.34,79.25,0.03,33.98,Cloudy,101,23535.39,651.57,6088,84.66,4,1.13,66.95,0,47.45,Low
PJT_632,Bridge,Los Angeles,2021-09-23,2022-06-17,26944707,25657028.37,-1287678.63,214,267,53,0.47,0.97,421.39,41.83,36.96,Snowy,215,38588.87,719.46,8564,84.77,5,6.62,62.81,0,55.27,High
PJT_633,Tunnel,Los Angeles,2021-09-24,2022-12-31,38925479,48036802.71,9111323.71,488,463,-25,1.91,1.07,106.67,31.53,48.98,Snowy,268,23181.35,561.46,8066,80.24,7,2.05,61.12,0,72.84,Low
PJT_634,Building,Los Angeles,2021-09-25,2023-09-07,14721794,20714631.65,5992837.65,717,712,-5,0.88,3.69,456.39,1.44,36.29,Sunny,85,35525.78,528.09,7545,78.62,3,7.93,60.0,0,52.05,High
PJT_635,Bridge,Los Angeles,2021-09-26,2022-05-09,31109596,42855205.41,11745609.41,193,225,32,0.99,0.95,438.9,8.57,54.39,Rainy,161,39379.87,680.59,3321,54.62,4,8.79,86.86,0,27.19,High
PJT_636,Bridge,Los Angeles,2021-09-27,2023-07-26,41739304,41951084.39,211780.39,553,667,114,0.2,2.87,259.06,34.53,81.07,Snowy,136,49636.7,601.73,9149,41.34,3,9.5,94.38,0,56.85,High
PJT_637,Bridge,Los Angeles,2021-09-28,2023-11-14,41981729,54729849.13,12748120.13,736,777,41,0.17,1.08,384.97,28.26,69.84,Stormy,232,20542.85,679.55,9125,88.52,6,6.98,61.53,1,42.05,High
PJT_638,Dam,Houston,2021-09-29,2023-07-23,20975372,21652930.17,677558.17,607,662,55,1.46,4.31,328.75,32.12,60.6,Sunny,134,23496.84,651.57,9330,69.47,9,5.34,54.26,0,36.17,Medium
PJT_639,Tunnel,New York,2021-09-30,2022-10-27,22731798,23434767.96,702969.96,412,392,-20,1.12,4.71,411.38,14.27,26.23,Snowy,62,12452.9,747.28,9294,58.41,5,4.17,65.69,0,39.53,Medium
PJT_640,Dam,Chicago,2021-10-01,2024-05-14,48113433,68534845.92,20421412.92,884,956,72,1.07,2.59,244.31,29.41,68.58,Cloudy,214,14183.29,678.52,6333,46.12,3,5.42,82.89,0,49.51,High
PJT_641,Tunnel,Seattle,2021-10-02,2024-10-04,18539587,19462883.86,923296.86,742,1098,356,0.56,1.76,403.61,11.26,31.65,Snowy,96,36202.78,567.77,9675,43.76,5,2.71,68.43,0,89.8,Medium
PJT_642,Dam,Chicago,2021-10-03,2025-02-19,21035161,22254115.09,1218954.09,842,1235,393,1.52,1.17,258.11,1.62,75.05,Cloudy,139,46267.05,713.62,8858,60.93,3,4.14,77.46,0,76.07,Medium
PJT_643,Dam,Chicago,2021-10-04,2023-08-16,26056359,23460938.09,-2595420.91,619,681,62,0.42,0.25,473.43,24.8,37.5,Cloudy,281,22757.22,504.53,5319,88.28,7,7.46,87.22,0,70.11,High
PJT_644,Building,New York,2021-10-05,2024-01-29,23438280,33338642.77,9900362.77,681,846,165,0.46,1.34,268.87,43.68,49.19,Rainy,248,13093.0,317.5,6389,95.12,2,2.96,70.42,0,52.41,Medium
PJT_645,Dam,New York,2021-10-06,2023-07-24,21546166,29637977.05,8091811.05,454,656,202,0.98,3.27,258.18,7.08,44.53,Rainy,287,17829.48,101.28,2848,93.81,7,3.38,99.98,0,10.16,Medium
PJT_646,Road,New York,2021-10-07,2022-05-25,17920196,22873290.88,4953094.88,255,230,-25,0.64,2.67,403.28,15.35,80.12,Snowy,280,25477.33,603.97,4205,95.2,1,7.74,64.9,1,40.65,High
PJT_647,Building,Los Angeles,2021-10-08,2024-02-12,30862495,41669289.53,10806794.53,618,857,239,0.57,4.72,419.71,27.07,28.86,Snowy,71,18079.26,631.59,3161,94.46,5,2.6,98.91,0,83.19,Medium
PJT_648,Dam,Houston,2021-10-09,2025-04-21,45377043,44979047.33,-397995.67,878,1290,412,1.33,1.98,299.52,19.78,59.6,Stormy,216,15511.06,974.84,2464,71.63,7,3.21,60.15,0,44.94,Medium
PJT_649,Bridge,Los Angeles,2021-10-10,2022-12-31,18034570,21190514.37,3155944.37,468,447,-21,1.34,3.47,130.91,36.39,29.94,Sunny,264,38119.3,425.33,1643,53.16,0,1.16,55.55,0,60.74,Low
PJT_650,Road,Houston,2021-10-11,2023-09-28,42417870,47114869.99,4696999.99,719,717,-2,1.67,2.45,260.49,31.9,69.34,Sunny,107,5353.02,454.72,6351,87.88,5,7.48,87.54,0,28.43,High
PJT_651,Road,Houston,2021-10-12,2025-04-20,49546069,47379217.04,-2166851.96,871,1286,415,0.89,2.56,485.63,-6.79,83.36,Snowy,79,29265.37,281.62,5553,52.82,8,6.56,85.12,0,92.43,High
PJT_652,Road,Chicago,2021-10-13,2023-03-25,28082984,33465882.38,5382898.38,432,528,96,0.24,1.34,388.84,44.91,50.42,Rainy,195,40719.51,163.48,7518,56.03,9,7.25,90.56,0,93.09,High
PJT_653,Building,Chicago,2021-10-14,2022-07-18,8972368,13031860.19,4059492.19,305,277,-28,0.62,2.27,415.02,31.38,54.17,Stormy,155,16980.27,795.52,6723,54.0,9,2.93,67.18,0,23.15,Medium
PJT_654,Dam,Houston,2021-10-15,2022-10-25,29481082,27241565.5,-2239516.5,356,375,19,1.96,2.35,64.77,37.51,84.92,Sunny,195,32148.12,324.71,8946,70.9,1,7.19,96.54,1,75.17,High
PJT_655,Dam,Houston,2021-10-16,2022-06-26,30537369,32823901.78,2286532.78,216,253,37,1.23,3.53,260.54,25.82,56.47,Snowy,287,35100.5,648.01,1610,59.31,0,6.37,55.97,0,16.77,High
PJT_656,Bridge,Los Angeles,2021-10-17,2023-12-01,36790315,37692581.35,902266.35,589,775,186,1.45,4.7,340.98,37.1,54.13,Rainy,123,34476.11,719.0,5302,49.25,1,4.3,51.51,0,63.87,Medium
PJT_657,Bridge,Los Angeles,2021-10-18,2024-09-11,45494022,47445169.26,1951147.26,790,1059,269,0.11,1.65,423.51,-3.82,60.48,Rainy,216,25063.23,524.11,2543,67.19,4,4.94,65.03,0,26.08,Medium
PJT_658,Road,Chicago,2021-10-19,2025-01-12,1764265,2549470.07,785205.07,789,1181,392,1.08,0.21,72.17,9.13,68.25,Rainy,143,20596.01,888.72,2466,92.43,5,6.11,89.87,0,23.11,High
PJT_659,Bridge,New York,2021-10-20,2022-09-13,24408056,28822043.81,4413987.81,306,328,22,0.17,2.48,433.6,38.2,27.48,Cloudy,203,42616.58,499.42,7236,74.23,0,5.44,83.65,0,10.37,Medium
PJT_660,Building,Houston,2021-10-21,2024-01-09,15793752,18633147.17,2839395.17,662,810,148,1.18,2.72,296.78,1.09,77.48,Rainy,120,39130.07,356.42,2181,92.7,6,6.78,71.81,0,94.68,High
PJT_661,Dam,Los Angeles,2021-10-22,2022-12-19,1308617,1774936.63,466319.63,347,423,76,1.85,0.84,138.79,-5.7,50.49,Snowy,56,19456.48,906.41,3146,51.75,3,2.63,62.81,1,84.63,Medium
PJT_662,Road,Chicago,2021-10-23,2024-03-23,12368954,12278602.78,-90351.22,771,882,111,1.94,3.8,192.76,33.35,25.06,Stormy,246,9635.86,875.41,3272,50.02,8,5.87,52.96,1,16.97,High
PJT_663,Bridge,Los Angeles,2021-10-24,2023-02-10,1744748,2080366.35,335618.35,473,474,1,1.13,4.92,176.87,35.95,75.03,Snowy,114,8231.34,247.64,5536,74.53,5,5.05,66.88,0,63.94,Medium
PJT_664,Building,Houston,2021-10-25,2025-02-20,46579602,53938765.88,7359163.88,817,1214,397,0.97,4.73,288.89,-1.05,46.39,Rainy,95,9242.42,123.36,1719,67.8,8,5.15,73.0,0,30.96,High
PJT_665,Building,Houston,2021-10-26,2023-11-02,28220234,35505186.22,7284952.22,522,737,215,1.9,0.99,73.26,36.99,27.03,Stormy,67,31229.12,180.99,5680,79.61,0,5.22,84.35,0,33.76,Medium
PJT_666,Bridge,Seattle,2021-10-27,2023-06-05,48050087,72062379.06,24012292.06,489,586,97,1.38,4.38,121.34,27.77,64.36,Sunny,190,7324.8,357.89,4472,87.68,3,8.93,82.3,0,88.68,High
PJT_667,Dam,New York,2021-10-28,2024-09-23,1734275,2361509.09,627234.09,841,1061,220,0.22,3.52,415.71,18.6,81.61,Sunny,202,20161.71,975.03,4642,85.08,1,8.37,97.37,1,20.29,High
PJT_668,Bridge,Seattle,2021-10-29,2023-11-01,33775006,38460255.3,4685249.3,707,733,26,0.98,2.27,109.67,35.66,82.14,Snowy,281,38893.99,602.66,1063,96.54,5,6.67,55.02,1,64.13,High
PJT_669,Road,Chicago,2021-10-30,2024-03-30,10686427,14923935.47,4237508.47,719,882,163,0.56,2.7,155.03,13.06,87.04,Stormy,57,18245.67,435.94,1559,63.9,3,7.45,66.82,0,46.11,High
PJT_670,Bridge,Los Angeles,2021-10-31,2023-12-28,10422794,10448069.46,25275.46,598,788,190,0.99,4.25,254.02,0.67,80.74,Snowy,123,39348.86,899.84,8446,52.38,8,1.39,74.08,0,27.17,Low
PJT_671,Building,Chicago,2021-11-01,2023-11-24,43541546,39983253.0,-3558293.0,623,753,130,0.97,2.4,282.7,5.67,20.15,Stormy,209,38546.02,507.82,2733,73.05,2,7.7,83.53,0,50.67,High
PJT_672,Bridge,Houston,2021-11-02,2025-05-16,7194224,7357310.03,163086.03,864,1291,427,1.21,1.87,393.62,17.78,46.62,Stormy,194,16062.22,383.71,9861,46.64,0,5.38,74.77,0,94.64,High
PJT_673,Dam,Seattle,2021-11-03,2024-05-25,43499758,48034474.39,4534716.39,737,934,197,0.78,2.47,251.3,19.22,77.3,Snowy,151,37797.0,947.1,4894,57.33,0,3.86,95.64,1,80.34,High
PJT_674,Tunnel,Seattle,2021-11-04,2023-02-13,49257587,59421813.95,10164226.95,415,466,51,0.41,2.9,405.44,34.31,45.64,Stormy,128,38649.95,864.57,2542,52.47,8,2.26,80.43,0,21.89,Low
PJT_675,Bridge,Seattle,2021-11-05,2024-02-26,40578725,51497546.24,10918821.24,618,843,225,1.06,0.95,328.26,33.52,62.11,Rainy,128,22885.43,859.3,3415,63.79,8,1.68,51.98,0,86.45,Low
PJT_676,Dam,Chicago,2021-11-06,2022-12-05,40747799,58936126.34,18188327.34,393,394,1,1.68,4.5,100.89,21.98,62.44,Stormy,170,14468.92,561.06,7090,46.67,4,1.4,55.68,0,94.37,Low
PJT_677,Dam,Houston,2021-11-07,2022-09-02,27762677,33479356.61,5716679.61,264,299,35,1.36,3.37,120.35,32.94,45.55,Stormy,225,28457.19,810.49,6217,41.91,1,2.46,87.67,0,34.93,Low
PJT_678,Building,Los Angeles,2021-11-08,2022-08-28,6318331,7586833.17,1268502.17,264,293,29,0.74,3.17,246.67,0.55,83.31,Snowy,112,46462.89,261.42,6387,79.41,8,1.27,85.79,0,40.01,Low
PJT_679,Dam,Los Angeles,2021-11-09,2023-12-23,33482872,31143952.96,-2338919.04,668,774,106,1.88,0.5,228.6,-7.25,55.23,Sunny,89,33782.75,615.9,6179,76.61,7,7.59,57.67,1,21.37,High
PJT_680,Dam,Chicago,2021-11-10,2022-10-10,20741160,19101507.66,-1639652.34,244,334,90,1.83,3.02,384.59,38.05,52.53,Cloudy,292,12781.51,985.46,9187,82.5,9,3.24,52.95,0,41.04,Medium
PJT_681,Dam,Seattle,2021-11-11,2024-07-20,11736301,14443818.43,2707517.43,825,982,157,0.5,0.6,311.33,-5.84,89.83,Stormy,133,35724.06,361.86,7643,79.62,9,4.32,78.94,0,70.58,Medium
PJT_682,Dam,New York,2021-11-12,2025-01-14,12152153,14131825.83,1979672.83,842,1159,317,0.17,0.39,224.66,3.57,54.55,Cloudy,64,24224.14,814.92,8660,46.86,5,8.4,81.79,0,34.49,High
PJT_683,Road,Chicago,2021-11-13,2024-08-13,29681968,41658886.58,11976918.58,806,1004,198,1.51,2.64,126.84,28.24,32.49,Stormy,148,31618.8,541.43,3458,57.46,6,2.03,56.76,0,10.61,Low
PJT_684,Road,Chicago,2021-11-14,2022-08-10,38502833,38364521.23,-138311.77,243,269,26,1.67,2.01,152.08,12.52,55.91,Snowy,183,38032.88,135.83,7028,47.77,5,8.52,73.68,0,40.47,High
PJT_685,Building,Houston,2021-11-15,2023-11-08,34679364,31731028.42,-2948335.58,522,723,201,1.94,2.94,308.98,38.2,76.98,Snowy,271,28172.63,786.72,6447,90.58,4,6.76,65.29,0,50.79,High
PJT_686,Bridge,Los Angeles,2021-11-16,2023-05-24,26433907,30912425.72,4478518.72,531,554,23,1.79,0.45,240.55,6.39,74.38,Stormy,170,41629.28,251.71,5559,84.81,3,4.08,96.57,0,60.97,Medium
PJT_687,Dam,Chicago,2021-11-17,2022-11-01,44694538,46593480.83,1898942.83,337,349,12,1.24,2.15,281.72,-9.35,75.2,Snowy,112,37497.0,668.33,3749,52.09,6,2.06,60.96,0,71.54,Low
PJT_688,Bridge,Chicago,2021-11-18,2024-05-30,40835189,37967277.49,-2867911.51,768,924,156,1.11,0.87,126.8,6.54,69.56,Snowy,185,32678.3,177.1,2948,60.48,3,1.82,86.66,0,15.56,Low
PJT_689,Bridge,Seattle,2021-11-19,2023-10-28,41339104,55177739.96,13838635.96,670,708,38,0.15,4.94,348.31,21.79,37.8,Stormy,272,11785.68,952.18,7306,98.0,9,4.02,75.91,0,52.28,Medium
PJT_690,Building,Seattle,2021-11-20,2023-12-18,21655025,20939452.02,-715572.98,837,758,-79,0.57,2.81,433.64,10.68,80.35,Sunny,177,42617.71,362.55,9251,75.65,9,2.26,50.58,0,33.97,Low
PJT_691,Dam,New York,2021-11-21,2024-02-27,22653925,28657027.1,6003102.1,642,828,186,0.97,3.44,166.07,19.42,82.54,Stormy,161,47115.75,303.82,9092,88.07,9,3.41,75.85,0,95.32,Medium
PJT_692,Dam,Houston,2021-11-22,2023-03-24,48623905,51960956.31,3337051.31,404,487,83,1.29,1.63,271.18,38.21,33.59,Sunny,160,11163.43,216.22,9524,55.88,8,1.48,54.97,1,42.39,Medium
PJT_693,Tunnel,New York,2021-11-23,2023-06-20,33290830,33427243.51,136413.51,492,574,82,1.16,0.47,488.99,40.19,29.13,Snowy,81,26970.85,951.4,1189,52.6,4,6.36,82.95,0,19.01,High
PJT_694,Bridge,Seattle,2021-11-24,2025-02-11,46173471,52076791.46,5903320.46,794,1175,381,1.51,4.88,199.96,4.63,88.29,Sunny,94,16649.99,740.71,7008,87.04,7,2.31,78.28,0,13.73,Medium
PJT_695,Bridge,Los Angeles,2021-11-25,2024-02-05,3592316,4960512.29,1368196.29,645,802,157,0.63,1.43,317.77,15.42,80.78,Snowy,171,38953.55,767.49,8482,81.15,5,7.81,50.52,0,33.89,High
PJT_696,Road,Seattle,2021-11-26,2022-12-10,34265940,38900618.99,4634678.99,267,379,112,1.17,2.12,90.59,20.2,82.53,Sunny,229,37473.33,549.46,1295,80.86,3,2.96,60.23,1,26.1,Medium
PJT_697,Tunnel,Houston,2021-11-27,2023-03-16,40450157,54626391.41,14176234.41,482,474,-8,0.27,3.25,322.71,42.2,82.05,Sunny,256,11339.83,527.26,9368,73.16,2,8.18,88.81,0,68.48,High
PJT_698,Road,Seattle,2021-11-28,2024-10-29,39993189,39005028.41,-988160.59,859,1066,207,0.89,0.12,90.33,44.92,57.92,Stormy,131,44466.23,199.02,9168,73.81,5,2.71,63.79,0,86.23,Medium
PJT_699,Road,Houston,2021-11-29,2024-04-19,30142589,41104328.88,10961739.88,614,872,258,1.53,4.05,481.66,2.95,65.25,Sunny,62,13143.79,603.86,1799,84.14,0,7.49,74.96,0,38.13,High
PJT_700,Road,Houston,2021-11-30,2024-11-10,44338325,46207628.56,1869303.56,861,1076,215,1.42,2.68,372.05,29.98,58.18,Snowy,73,40876.66,322.22,9997,56.2,1,4.0,65.6,1,62.0,High
PJT_701,Building,Houston,2021-12-01,2023-01-23,47619069,62211260.22,14592191.22,314,418,104,1.98,1.39,404.67,10.79,23.58,Stormy,217,25564.12,979.43,8003,61.17,6,6.25,96.08,1,75.73,High
PJT_702,Building,Houston,2021-12-02,2022-08-16,29088529,36054328.0,6965799.0,229,257,28,0.63,0.31,366.85,-9.55,72.19,Sunny,63,19772.25,816.92,9406,92.3,3,1.35,76.83,1,45.86,Medium
PJT_703,Road,Houston,2021-12-03,2023-07-10,37219181,54246466.14,17027285.14,611,584,-27,1.05,0.81,315.38,-9.49,55.37,Stormy,269,12120.77,471.69,3700,58.53,4,5.46,84.81,1,15.97,High
PJT_704,Tunnel,Los Angeles,2021-12-04,2023-08-06,47991244,54344973.28,6353729.28,519,610,91,0.73,4.48,252.46,15.33,65.34,Cloudy,252,12542.64,236.21,9788,72.78,9,2.34,54.17,1,30.63,Medium
PJT_705,Bridge,New York,2021-12-05,2023-07-26,24506142,23028399.91,-1477742.09,526,598,72,0.94,3.43,436.27,16.86,55.18,Stormy,119,34785.07,806.8,6873,82.16,0,5.38,52.02,0,89.48,Medium
PJT_706,Tunnel,Chicago,2021-12-06,2025-02-20,41801245,38101554.39,-3699690.61,825,1172,347,1.73,1.25,480.58,-8.76,54.43,Cloudy,111,29769.37,209.85,5714,100.0,1,2.27,62.96,0,84.2,Low
PJT_707,Dam,New York,2021-12-07,2023-06-10,20699205,28898473.42,8199268.42,526,550,24,1.4,0.33,274.57,27.78,32.03,Cloudy,169,10493.84,270.4,7491,66.12,3,4.93,65.46,0,17.79,Medium
PJT_708,Building,Houston,2021-12-08,2025-04-16,35538588,43173747.38,7635159.38,828,1225,397,1.78,3.45,469.19,6.17,39.51,Stormy,138,10071.4,290.37,9333,65.69,7,2.0,84.38,0,30.16,Medium
PJT_709,Bridge,Los Angeles,2021-12-09,2023-08-26,27029483,36899202.25,9869719.25,424,625,201,0.49,2.86,312.5,20.79,31.12,Snowy,238,8253.98,601.2,3839,90.56,9,2.98,78.46,0,79.22,Medium
PJT_710,Bridge,Seattle,2021-12-10,2022-10-08,31278124,32549747.39,1271623.39,288,302,14,1.76,2.02,292.27,6.55,33.7,Snowy,50,38469.53,808.35,4513,88.33,3,6.36,68.73,0,53.73,High
PJT_711,Dam,Los Angeles,2021-12-11,2024-02-08,14331690,15865900.96,1534210.96,712,789,77,0.21,1.82,254.52,-0.81,88.11,Snowy,266,37034.69,382.88,2135,83.86,2,9.79,82.71,0,78.4,High
PJT_712,Dam,Houston,2021-12-12,2023-01-03,11625643,10673064.82,-952578.18,269,387,118,1.79,1.08,144.18,12.39,30.72,Rainy,243,7629.39,176.2,7357,67.79,2,5.04,58.18,0,29.0,Medium
PJT_713,Road,Los Angeles,2021-12-13,2023-11-16,46553994,68755379.35,22201385.35,475,703,228,0.73,3.35,51.67,2.78,38.85,Cloudy,175,30212.15,518.08,3247,59.44,4,7.18,53.17,0,95.74,High
PJT_714,Building,Los Angeles,2021-12-14,2022-11-18,44099658,57361339.96,13261681.96,291,339,48,0.7,4.85,158.68,19.41,61.34,Stormy,81,8810.43,773.3,7548,76.52,2,5.85,92.73,0,80.52,High
PJT_715,Building,Houston,2021-12-15,2024-04-02,6296990,9193120.86,2896130.86,768,839,71,1.07,0.88,279.38,0.94,62.71,Snowy,190,45668.56,299.5,5516,92.57,7,5.49,78.2,0,27.77,Medium
PJT_716,Tunnel,Los Angeles,2021-12-16,2023-02-22,33650907,35646333.25,1995426.25,356,433,77,1.89,2.99,220.98,17.96,30.78,Snowy,210,45820.28,297.93,5102,93.03,4,1.58,82.45,0,60.26,Low
PJT_717,Road,Chicago,2021-12-17,2023-11-02,13299755,16849169.23,3549414.23,522,685,163,0.19,2.12,251.82,-1.34,75.56,Stormy,81,36420.48,952.5,2548,46.51,6,2.3,65.36,1,20.18,Medium
PJT_718,Road,Chicago,2021-12-18,2024-05-29,33220741,43422829.93,10202088.93,839,893,54,0.77,2.23,491.29,26.9,74.96,Cloudy,105,46678.5,958.74,7532,65.7,7,8.95,68.6,0,42.53,High
PJT_719,Road,Los Angeles,2021-12-19,2022-12-30,41483087,45238543.41,3755456.41,280,376,96,1.73,1.27,207.62,31.47,36.61,Stormy,201,41515.39,991.42,5511,67.88,4,4.69,54.12,1,69.37,High
PJT_720,Road,Seattle,2021-12-20,2024-01-11,45857903,64607619.32,18749716.32,808,752,-56,0.85,4.13,253.48,-3.93,40.21,Rainy,140,42284.24,826.89,3831,98.66,7,6.53,92.85,0,39.71,High
PJT_721,Building,Houston,2021-12-21,2023-12-19,2821367,4142604.36,1321237.36,783,728,-55,0.48,2.43,110.08,15.73,85.66,Rainy,53,30636.85,269.37,4062,80.68,2,5.75,79.62,0,69.11,Medium
PJT_722,Building,Chicago,2021-12-22,2023-10-09,37927295,54270662.15,16343367.15,580,656,76,0.91,2.72,71.58,-6.1,77.8,Stormy,265,18772.66,290.78,8975,64.43,6,4.41,54.18,0,32.03,Medium
PJT_723,Road,Seattle,2021-12-23,2022-08-10,30698493,41241589.13,10543096.13,207,230,23,0.83,1.52,398.93,22.9,68.85,Cloudy,72,14800.96,406.2,4052,41.56,7,4.49,90.23,0,74.91,Medium
PJT_724,Tunnel,Los Angeles,2021-12-24,2024-02-12,31235640,33312148.11,2076508.11,716,780,64,1.84,0.91,306.81,4.54,25.76,Snowy,78,19724.0,386.32,8210,73.92,6,6.0,72.21,0,42.36,High
PJT_725,Bridge,Seattle,2021-12-25,2022-10-04,2578315,2756140.42,177825.42,237,283,46,1.55,0.43,392.32,19.02,49.28,Rainy,147,33282.29,960.87,4539,45.76,1,2.27,88.26,0,81.14,Low
PJT_726,Bridge,New York,2021-12-26,2024-01-05,41981642,62049546.65,20067904.65,677,740,63,1.06,3.57,117.44,18.46,59.15,Rainy,198,12769.54,810.17,1526,90.07,7,4.49,50.63,1,22.3,High
PJT_727,Tunnel,Chicago,2021-12-27,2023-04-24,26076068,23629368.73,-2446699.27,476,483,7,1.98,0.98,307.32,40.84,33.12,Cloudy,79,16638.81,751.61,3807,85.15,5,5.02,51.44,1,42.58,High
PJT_728,Road,Los Angeles,2021-12-28,2022-12-03,19126806,25431574.75,6304768.75,313,340,27,0.98,3.45,164.14,20.2,51.38,Rainy,139,26062.74,267.37,2753,67.63,9,9.87,58.54,1,51.75,High
PJT_729,Building,Houston,2021-12-29,2024-01-25,46447478,61484742.06,15037264.06,510,757,247,0.21,1.95,152.63,22.06,62.07,Rainy,197,15487.25,918.57,7882,65.75,2,4.16,60.55,1,48.15,High
PJT_730,Bridge,Los Angeles,2021-12-30,2023-05-05,47523237,60526246.88,13003009.88,428,491,63,0.6,2.08,55.19,12.09,42.92,Cloudy,193,31488.97,845.08,2654,93.84,3,6.8,88.2,0,48.98,High
PJT_731,Dam,Houston,2021-12-31,2024-04-30,12199747,18227218.75,6027471.75,729,851,122,0.93,2.35,108.65,42.2,74.67,Stormy,116,46542.92,247.28,5841,57.31,6,2.24,85.33,0,50.03,Low
PJT_732,Dam,Los Angeles,2022-01-01,2022-11-13,6440107,7001218.46,561111.46,254,316,62,0.4,1.84,189.17,32.75,78.83,Snowy,226,38664.02,884.05,5041,54.94,2,1.59,80.8,0,98.99,Low
PJT_733,Tunnel,Seattle,2022-01-02,2025-05-27,49726898,54897655.92,5170757.92,833,1241,408,1.9,0.5,102.6,5.7,42.65,Snowy,150,34989.2,345.02,6024,96.35,0,8.84,94.24,0,27.38,High
PJT_734,Road,Seattle,2022-01-03,2023-01-01,8081530,7656147.69,-425382.31,347,363,16,1.56,1.55,493.64,36.43,78.71,Rainy,107,31222.47,172.78,9965,88.55,5,7.58,62.36,0,79.18,High
PJT_735,Bridge,Seattle,2022-01-04,2024-06-15,49494716,57694945.21,8200229.21,682,893,211,0.61,3.32,188.88,13.78,27.25,Snowy,281,26957.66,691.14,9734,89.24,2,3.86,95.22,1,59.66,High
PJT_736,Road,New York,2022-01-05,2023-12-16,27635617,29200597.55,1564980.55,534,710,176,1.22,3.33,108.65,35.58,78.64,Stormy,221,13395.37,688.42,5417,51.71,9,5.54,95.47,0,47.23,Medium
PJT_737,Bridge,Houston,2022-01-06,2023-06-01,47433552,52463027.4,5029475.4,404,511,107,1.47,1.43,139.59,35.26,30.69,Rainy,74,45261.97,185.44,9977,48.6,5,2.22,71.71,1,67.02,Medium
PJT_738,Tunnel,Seattle,2022-01-07,2024-03-21,31110314,43577556.87,12467242.87,843,804,-39,1.89,2.3,314.47,0.39,25.8,Snowy,72,16184.12,386.97,5635,41.56,9,7.36,54.72,0,86.82,High
PJT_739,Tunnel,New York,2022-01-08,2024-07-23,20674922,30212071.41,9537149.41,710,927,217,1.78,0.97,78.82,28.56,64.92,Sunny,285,9108.9,993.53,3883,54.22,2,1.63,86.33,0,52.0,Low
PJT_740,Dam,Houston,2022-01-09,2022-11-10,26059572,26357689.42,298117.42,325,305,-20,1.08,1.05,438.1,5.99,53.04,Sunny,236,38750.68,710.58,6884,86.45,5,7.81,66.85,0,87.83,High
PJT_741,Road,Los Angeles,2022-01-10,2023-06-22,37755905,42418961.6,4663056.6,420,528,108,1.57,0.12,482.67,6.36,83.55,Sunny,178,12902.7,757.07,1448,54.4,3,5.92,89.75,1,18.44,High
PJT_742,Dam,New York,2022-01-11,2023-12-15,32397110,47208366.88,14811256.88,523,703,180,1.17,4.48,161.04,6.3,45.42,Sunny,146,21735.32,291.63,4310,83.75,3,3.51,58.18,1,68.78,High
